Freq.	V(n005)
5.75573432004486e+00	(-3.31574599822968e+01dB,1.54045184023119e+02°)
5.75972527406032e+00	(-3.31462904193941e+01dB,1.54028658261476e+02°)
5.76371899535327e+00	(-3.31351218995868e+01dB,1.54012123755914e+02°)
5.76771548584248e+00	(-3.31239544239259e+01dB,1.53995580504963e+02°)
5.77171474744810e+00	(-3.31127879934630e+01dB,1.53979028507159e+02°)
5.77571678209157e+00	(-3.31016226092502e+01dB,1.53962467761041e+02°)
5.77972159169569e+00	(-3.30904582723404e+01dB,1.53945898265157e+02°)
5.78372917818458e+00	(-3.30792949837867e+01dB,1.53929320018058e+02°)
5.78773954348370e+00	(-3.30681327446432e+01dB,1.53912733018300e+02°)
5.79175268951983e+00	(-3.30569715559644e+01dB,1.53896137264448e+02°)
5.79576861822111e+00	(-3.30458114188053e+01dB,1.53879532755068e+02°)
5.79978733151701e+00	(-3.30346523342217e+01dB,1.53862919488735e+02°)
5.80380883133831e+00	(-3.30234943032698e+01dB,1.53846297464029e+02°)
5.80783311961718e+00	(-3.30123373270065e+01dB,1.53829666679533e+02°)
5.81186019828708e+00	(-3.30011814064892e+01dB,1.53813027133840e+02°)
5.81589006928285e+00	(-3.29900265427759e+01dB,1.53796378825544e+02°)
5.81992273454064e+00	(-3.29788727369253e+01dB,1.53779721753248e+02°)
5.82395819599795e+00	(-3.29677199899964e+01dB,1.53763055915559e+02°)
5.82799645559365e+00	(-3.29565683030492e+01dB,1.53746381311089e+02°)
5.83203751526793e+00	(-3.29454176771439e+01dB,1.53729697938458e+02°)
5.83608137696231e+00	(-3.29342681133414e+01dB,1.53713005796290e+02°)
5.84012804261970e+00	(-3.29231196127033e+01dB,1.53696304883214e+02°)
5.84417751418432e+00	(-3.29119721762916e+01dB,1.53679595197867e+02°)
5.84822979360175e+00	(-3.29008258051689e+01dB,1.53662876738888e+02°)
5.85228488281893e+00	(-3.28896805003985e+01dB,1.53646149504926e+02°)
5.85634278378412e+00	(-3.28785362630442e+01dB,1.53629413494633e+02°)
5.86040349844698e+00	(-3.28673930941703e+01dB,1.53612668706666e+02°)
5.86446702875846e+00	(-3.28562509948418e+01dB,1.53595915139690e+02°)
5.86853337667092e+00	(-3.28451099661242e+01dB,1.53579152792375e+02°)
5.87260254413804e+00	(-3.28339700090836e+01dB,1.53562381663395e+02°)
5.87667453311487e+00	(-3.28228311247866e+01dB,1.53545601751433e+02°)
5.88074934555780e+00	(-3.28116933143004e+01dB,1.53528813055174e+02°)
5.88482698342459e+00	(-3.28005565786929e+01dB,1.53512015573312e+02°)
5.88890744867435e+00	(-3.27894209190324e+01dB,1.53495209304544e+02°)
5.89299074326756e+00	(-3.27782863363878e+01dB,1.53478394247576e+02°)
5.89707686916605e+00	(-3.27671528318285e+01dB,1.53461570401116e+02°)
5.90116582833300e+00	(-3.27560204064247e+01dB,1.53444737763880e+02°)
5.90525762273298e+00	(-3.27448890612470e+01dB,1.53427896334591e+02°)
5.90935225433189e+00	(-3.27337587973665e+01dB,1.53411046111974e+02°)
5.91344972509701e+00	(-3.27226296158550e+01dB,1.53394187094764e+02°)
5.91755003699700e+00	(-3.27115015177847e+01dB,1.53377319281699e+02°)
5.92165319200185e+00	(-3.27003745042286e+01dB,1.53360442671524e+02°)
5.92575919208293e+00	(-3.26892485762600e+01dB,1.53343557262989e+02°)
5.92986803921299e+00	(-3.26781237349528e+01dB,1.53326663054852e+02°)
5.93397973536614e+00	(-3.26669999813817e+01dB,1.53309760045873e+02°)
5.93809428251785e+00	(-3.26558773166218e+01dB,1.53292848234822e+02°)
5.94221168264497e+00	(-3.26447557417486e+01dB,1.53275927620473e+02°)
5.94633193772572e+00	(-3.26336352578383e+01dB,1.53258998201605e+02°)
5.95045504973968e+00	(-3.26225158659677e+01dB,1.53242059977004e+02°)
5.95458102066782e+00	(-3.26113975672141e+01dB,1.53225112945462e+02°)
5.95870985249248e+00	(-3.26002803626554e+01dB,1.53208157105776e+02°)
5.96284154719735e+00	(-3.25891642533699e+01dB,1.53191192456751e+02°)
5.96697610676753e+00	(-3.25780492404366e+01dB,1.53174218997195e+02°)
5.97111353318948e+00	(-3.25669353249350e+01dB,1.53157236725924e+02°)
5.97525382845104e+00	(-3.25558225079451e+01dB,1.53140245641760e+02°)
5.97939699454143e+00	(-3.25447107905476e+01dB,1.53123245743530e+02°)
5.98354303345124e+00	(-3.25336001738234e+01dB,1.53106237030066e+02°)
5.98769194717245e+00	(-3.25224906588545e+01dB,1.53089219500210e+02°)
5.99184373769841e+00	(-3.25113822467229e+01dB,1.53072193152805e+02°)
5.99599840702387e+00	(-3.25002749385114e+01dB,1.53055157986703e+02°)
6.00015595714496e+00	(-3.24891687353033e+01dB,1.53038114000761e+02°)
6.00431639005917e+00	(-3.24780636381826e+01dB,1.53021061193843e+02°)
6.00847970776541e+00	(-3.24669596482335e+01dB,1.53003999564818e+02°)
6.01264591226394e+00	(-3.24558567665410e+01dB,1.52986929112562e+02°)
6.01681500555644e+00	(-3.24447549941906e+01dB,1.52969849835956e+02°)
6.02098698964596e+00	(-3.24336543322682e+01dB,1.52952761733886e+02°)
6.02516186653695e+00	(-3.24225547818604e+01dB,1.52935664805248e+02°)
6.02933963823522e+00	(-3.24114563440543e+01dB,1.52918559048940e+02°)
6.03352030674801e+00	(-3.24003590199375e+01dB,1.52901444463868e+02°)
6.03770387408394e+00	(-3.23892628105981e+01dB,1.52884321048944e+02°)
6.04189034225301e+00	(-3.23781677171247e+01dB,1.52867188803086e+02°)
6.04607971326661e+00	(-3.23670737406067e+01dB,1.52850047725218e+02°)
6.05027198913755e+00	(-3.23559808821336e+01dB,1.52832897814270e+02°)
6.05446717188003e+00	(-3.23448891427958e+01dB,1.52815739069178e+02°)
6.05866526350961e+00	(-3.23337985236840e+01dB,1.52798571488884e+02°)
6.06286626604330e+00	(-3.23227090258896e+01dB,1.52781395072338e+02°)
6.06707018149948e+00	(-3.23116206505044e+01dB,1.52764209818493e+02°)
6.07127701189793e+00	(-3.23005333986207e+01dB,1.52747015726310e+02°)
6.07548675925984e+00	(-3.22894472713314e+01dB,1.52729812794758e+02°)
6.07969942560778e+00	(-3.22783622697300e+01dB,1.52712601022808e+02°)
6.08391501296576e+00	(-3.22672783949104e+01dB,1.52695380409440e+02°)
6.08813352335916e+00	(-3.22561956479669e+01dB,1.52678150953640e+02°)
6.09235495881477e+00	(-3.22451140299947e+01dB,1.52660912654399e+02°)
6.09657932136080e+00	(-3.22340335420891e+01dB,1.52643665510716e+02°)
6.10080661302687e+00	(-3.22229541853462e+01dB,1.52626409521595e+02°)
6.10503683584397e+00	(-3.22118759608624e+01dB,1.52609144686045e+02°)
6.10926999184453e+00	(-3.22007988697349e+01dB,1.52591871003085e+02°)
6.11350608306240e+00	(-3.21897229130611e+01dB,1.52574588471737e+02°)
6.11774511153281e+00	(-3.21786480919391e+01dB,1.52557297091030e+02°)
6.12198707929241e+00	(-3.21675744074675e+01dB,1.52539996859999e+02°)
6.12623198837927e+00	(-3.21565018607454e+01dB,1.52522687777687e+02°)
6.13047984083287e+00	(-3.21454304528723e+01dB,1.52505369843141e+02°)
6.13473063869411e+00	(-3.21343601849484e+01dB,1.52488043055416e+02°)
6.13898438400529e+00	(-3.21232910580742e+01dB,1.52470707413573e+02°)
6.14324107881014e+00	(-3.21122230733509e+01dB,1.52453362916678e+02°)
6.14750072515380e+00	(-3.21011562318802e+01dB,1.52436009563806e+02°)
6.15176332508283e+00	(-3.20900905347640e+01dB,1.52418647354035e+02°)
6.15602888064520e+00	(-3.20790259831050e+01dB,1.52401276286451e+02°)
6.16029739389033e+00	(-3.20679625780064e+01dB,1.52383896360148e+02°)
6.16456886686902e+00	(-3.20569003205718e+01dB,1.52366507574223e+02°)
6.16884330163352e+00	(-3.20458392119054e+01dB,1.52349109927782e+02°)
6.17312070023750e+00	(-3.20347792531116e+01dB,1.52331703419936e+02°)
6.17740106473604e+00	(-3.20237204452957e+01dB,1.52314288049804e+02°)
6.18168439718566e+00	(-3.20126627895633e+01dB,1.52296863816509e+02°)
6.18597069964430e+00	(-3.20016062870205e+01dB,1.52279430719183e+02°)
6.19025997417133e+00	(-3.19905509387739e+01dB,1.52261988756961e+02°)
6.19455222282753e+00	(-3.19794967459306e+01dB,1.52244537928989e+02°)
6.19884744767514e+00	(-3.19684437095982e+01dB,1.52227078234415e+02°)
6.20314565077781e+00	(-3.19573918308848e+01dB,1.52209609672397e+02°)
6.20744683420062e+00	(-3.19463411108989e+01dB,1.52192132242097e+02°)
6.21175100001010e+00	(-3.19352915507496e+01dB,1.52174645942684e+02°)
6.21605815027418e+00	(-3.19242431515465e+01dB,1.52157150773335e+02°)
6.22036828706225e+00	(-3.19131959143996e+01dB,1.52139646733231e+02°)
6.22468141244513e+00	(-3.19021498404193e+01dB,1.52122133821562e+02°)
6.22899752849508e+00	(-3.18911049307168e+01dB,1.52104612037522e+02°)
6.23331663728579e+00	(-3.18800611864035e+01dB,1.52087081380313e+02°)
6.23763874089238e+00	(-3.18690186085913e+01dB,1.52069541849145e+02°)
6.24196384139142e+00	(-3.18579771983928e+01dB,1.52051993443231e+02°)
6.24629194086092e+00	(-3.18469369569208e+01dB,1.52034436161792e+02°)
6.25062304138033e+00	(-3.18358978852887e+01dB,1.52016870004058e+02°)
6.25495714503055e+00	(-3.18248599846104e+01dB,1.51999294969262e+02°)
6.25929425389389e+00	(-3.18138232560003e+01dB,1.51981711056646e+02°)
6.26363437005414e+00	(-3.18027877005732e+01dB,1.51964118265456e+02°)
6.26797749559653e+00	(-3.17917533194444e+01dB,1.51946516594947e+02°)
6.27232363260771e+00	(-3.17807201137296e+01dB,1.51928906044381e+02°)
6.27667278317581e+00	(-3.17696880845452e+01dB,1.51911286613023e+02°)
6.28102494939039e+00	(-3.17586572330078e+01dB,1.51893658300149e+02°)
6.28538013334245e+00	(-3.17476275602347e+01dB,1.51876021105039e+02°)
6.28973833712447e+00	(-3.17365990673433e+01dB,1.51858375026980e+02°)
6.29409956283034e+00	(-3.17255717554520e+01dB,1.51840720065266e+02°)
6.29846381255544e+00	(-3.17145456256792e+01dB,1.51823056219197e+02°)
6.30283108839659e+00	(-3.17035206791440e+01dB,1.51805383488080e+02°)
6.30720139245205e+00	(-3.16924969169660e+01dB,1.51787701871230e+02°)
6.31157472682154e+00	(-3.16814743402649e+01dB,1.51770011367967e+02°)
6.31595109360626e+00	(-3.16704529501614e+01dB,1.51752311977617e+02°)
6.32033049490884e+00	(-3.16594327477763e+01dB,1.51734603699516e+02°)
6.32471293283338e+00	(-3.16484137342309e+01dB,1.51716886533002e+02°)
6.32909840948543e+00	(-3.16373959106470e+01dB,1.51699160477424e+02°)
6.33348692697201e+00	(-3.16263792781469e+01dB,1.51681425532136e+02°)
6.33787848740159e+00	(-3.16153638378533e+01dB,1.51663681696498e+02°)
6.34227309288411e+00	(-3.16043495908893e+01dB,1.51645928969877e+02°)
6.34667074553098e+00	(-3.15933365383785e+01dB,1.51628167351648e+02°)
6.35107144745506e+00	(-3.15823246814450e+01dB,1.51610396841192e+02°)
6.35547520077068e+00	(-3.15713140212134e+01dB,1.51592617437896e+02°)
6.35988200759364e+00	(-3.15603045588085e+01dB,1.51574829141154e+02°)
6.36429187004120e+00	(-3.15492962953558e+01dB,1.51557031950368e+02°)
6.36870479023209e+00	(-3.15382892319811e+01dB,1.51539225864946e+02°)
6.37312077028651e+00	(-3.15272833698107e+01dB,1.51521410884303e+02°)
6.37753981232614e+00	(-3.15162787099713e+01dB,1.51503587007859e+02°)
6.38196191847412e+00	(-3.15052752535901e+01dB,1.51485754235044e+02°)
6.38638709085506e+00	(-3.14942730017947e+01dB,1.51467912565293e+02°)
6.39081533159504e+00	(-3.14832719557132e+01dB,1.51450061998048e+02°)
6.39524664282164e+00	(-3.14722721164740e+01dB,1.51432202532756e+02°)
6.39968102666388e+00	(-3.14612734852060e+01dB,1.51414334168876e+02°)
6.40411848525229e+00	(-3.14502760630387e+01dB,1.51396456905868e+02°)
6.40855902071884e+00	(-3.14392798511018e+01dB,1.51378570743202e+02°)
6.41300263519702e+00	(-3.14282848505256e+01dB,1.51360675680355e+02°)
6.41744933082176e+00	(-3.14172910624406e+01dB,1.51342771716809e+02°)
6.42189910972950e+00	(-3.14062984879779e+01dB,1.51324858852055e+02°)
6.42635197405814e+00	(-3.13953071282691e+01dB,1.51306937085590e+02°)
6.43080792594709e+00	(-3.13843169844462e+01dB,1.51289006416917e+02°)
6.43526696753720e+00	(-3.13733280576413e+01dB,1.51271066845547e+02°)
6.43972910097085e+00	(-3.13623403489875e+01dB,1.51253118370999e+02°)
6.44419432839188e+00	(-3.13513538596177e+01dB,1.51235160992796e+02°)
6.44866265194562e+00	(-3.13403685906658e+01dB,1.51217194710470e+02°)
6.45313407377890e+00	(-3.13293845432656e+01dB,1.51199219523560e+02°)
6.45760859604001e+00	(-3.13184017185517e+01dB,1.51181235431611e+02°)
6.46208622087875e+00	(-3.13074201176590e+01dB,1.51163242434176e+02°)
6.46656695044643e+00	(-3.12964397417228e+01dB,1.51145240530814e+02°)
6.47105078689581e+00	(-3.12854605918787e+01dB,1.51127229721091e+02°)
6.47553773238116e+00	(-3.12744826692630e+01dB,1.51109210004581e+02°)
6.48002778905826e+00	(-3.12635059750121e+01dB,1.51091181380864e+02°)
6.48452095908437e+00	(-3.12525305102629e+01dB,1.51073143849528e+02°)
6.48901724461824e+00	(-3.12415562761529e+01dB,1.51055097410167e+02°)
6.49351664782013e+00	(-3.12305832738198e+01dB,1.51037042062382e+02°)
6.49801917085179e+00	(-3.12196115044017e+01dB,1.51018977805782e+02°)
6.50252481587647e+00	(-3.12086409690373e+01dB,1.51000904639983e+02°)
6.50703358505892e+00	(-3.11976716688656e+01dB,1.50982822564607e+02°)
6.51154548056539e+00	(-3.11867036050258e+01dB,1.50964731579283e+02°)
6.51606050456364e+00	(-3.11757367786578e+01dB,1.50946631683649e+02°)
6.52057865922292e+00	(-3.11647711909017e+01dB,1.50928522877347e+02°)
6.52509994671400e+00	(-3.11538068428982e+01dB,1.50910405160030e+02°)
6.52962436920913e+00	(-3.11428437357882e+01dB,1.50892278531355e+02°)
6.53415192888210e+00	(-3.11318818707131e+01dB,1.50874142990987e+02°)
6.53868262790819e+00	(-3.11209212488147e+01dB,1.50855998538598e+02°)
6.54321646846418e+00	(-3.11099618712350e+01dB,1.50837845173867e+02°)
6.54775345272836e+00	(-3.10990037391167e+01dB,1.50819682896482e+02°)
6.55229358288055e+00	(-3.10880468536026e+01dB,1.50801511706134e+02°)
6.55683686110207e+00	(-3.10770912158362e+01dB,1.50783331602526e+02°)
6.56138328957574e+00	(-3.10661368269610e+01dB,1.50765142585365e+02°)
6.56593287048592e+00	(-3.10551836881213e+01dB,1.50746944654367e+02°)
6.57048560601847e+00	(-3.10442318004614e+01dB,1.50728737809252e+02°)
6.57504149836075e+00	(-3.10332811651263e+01dB,1.50710522049751e+02°)
6.57960054970166e+00	(-3.10223317832612e+01dB,1.50692297375600e+02°)
6.58416276223161e+00	(-3.10113836560116e+01dB,1.50674063786543e+02°)
6.58872813814253e+00	(-3.10004367845237e+01dB,1.50655821282330e+02°)
6.59329667962787e+00	(-3.09894911699437e+01dB,1.50637569862721e+02°)
6.59786838888260e+00	(-3.09785468134185e+01dB,1.50619309527480e+02°)
6.60244326810321e+00	(-3.09676037160951e+01dB,1.50601040276380e+02°)
6.60702131948771e+00	(-3.09566618791211e+01dB,1.50582762109201e+02°)
6.61160254523565e+00	(-3.09457213036443e+01dB,1.50564475025730e+02°)
6.61618694754808e+00	(-3.09347819908129e+01dB,1.50546179025762e+02°)
6.62077452862760e+00	(-3.09238439417755e+01dB,1.50527874109097e+02°)
6.62536529067833e+00	(-3.09129071576812e+01dB,1.50509560275545e+02°)
6.62995923590590e+00	(-3.09019716396792e+01dB,1.50491237524922e+02°)
6.63455636651750e+00	(-3.08910373889193e+01dB,1.50472905857051e+02°)
6.63915668472183e+00	(-3.08801044065515e+01dB,1.50454565271763e+02°)
6.64376019272912e+00	(-3.08691726937262e+01dB,1.50436215768896e+02°)
6.64836689275116e+00	(-3.08582422515942e+01dB,1.50417857348296e+02°)
6.65297678700123e+00	(-3.08473130813067e+01dB,1.50399490009816e+02°)
6.65758987769417e+00	(-3.08363851840151e+01dB,1.50381113753314e+02°)
6.66220616704637e+00	(-3.08254585608712e+01dB,1.50362728578659e+02°)
6.66682565727573e+00	(-3.08145332130273e+01dB,1.50344334485725e+02°)
6.67144835060170e+00	(-3.08036091416360e+01dB,1.50325931474394e+02°)
6.67607424924526e+00	(-3.07926863478500e+01dB,1.50307519544556e+02°)
6.68070335542894e+00	(-3.07817648328228e+01dB,1.50289098696107e+02°)
6.68533567137682e+00	(-3.07708445977077e+01dB,1.50270668928951e+02°)
6.68997119931450e+00	(-3.07599256436589e+01dB,1.50252230243001e+02°)
6.69460994146913e+00	(-3.07490079718306e+01dB,1.50233782638174e+02°)
6.69925190006941e+00	(-3.07380915833773e+01dB,1.50215326114398e+02°)
6.70389707734559e+00	(-3.07271764794542e+01dB,1.50196860671606e+02°)
6.70854547552945e+00	(-3.07162626612164e+01dB,1.50178386309739e+02°)
6.71319709685434e+00	(-3.07053501298196e+01dB,1.50159903028745e+02°)
6.71785194355513e+00	(-3.06944388864198e+01dB,1.50141410828581e+02°)
6.72251001786826e+00	(-3.06835289321733e+01dB,1.50122909709210e+02°)
6.72717132203173e+00	(-3.06726202682368e+01dB,1.50104399670603e+02°)
6.73183585828506e+00	(-3.06617128957672e+01dB,1.50085880712739e+02°)
6.73650362886934e+00	(-3.06508068159218e+01dB,1.50067352835602e+02°)
6.74117463602723e+00	(-3.06399020298583e+01dB,1.50048816039187e+02°)
6.74584888200292e+00	(-3.06289985387346e+01dB,1.50030270323494e+02°)
6.75052636904216e+00	(-3.06180963437090e+01dB,1.50011715688531e+02°)
6.75520709939228e+00	(-3.06071954459401e+01dB,1.49993152134315e+02°)
6.75989107530213e+00	(-3.05962958465869e+01dB,1.49974579660868e+02°)
6.76457829902216e+00	(-3.05853975468086e+01dB,1.49955998268221e+02°)
6.76926877280435e+00	(-3.05745005477648e+01dB,1.49937407956412e+02°)
6.77396249890225e+00	(-3.05636048506153e+01dB,1.49918808725488e+02°)
6.77865947957098e+00	(-3.05527104565203e+01dB,1.49900200575501e+02°)
6.78335971706722e+00	(-3.05418173666405e+01dB,1.49881583506512e+02°)
6.78806321364921e+00	(-3.05309255821365e+01dB,1.49862957518591e+02°)
6.79276997157676e+00	(-3.05200351041696e+01dB,1.49844322611812e+02°)
6.79747999311124e+00	(-3.05091459339011e+01dB,1.49825678786260e+02°)
6.80219328051561e+00	(-3.04982580724930e+01dB,1.49807026042025e+02°)
6.80690983605437e+00	(-3.04873715211071e+01dB,1.49788364379206e+02°)
6.81162966199361e+00	(-3.04764862809059e+01dB,1.49769693797911e+02°)
6.81635276060098e+00	(-3.04656023530520e+01dB,1.49751014298251e+02°)
6.82107913414571e+00	(-3.04547197387084e+01dB,1.49732325880350e+02°)
6.82580878489859e+00	(-3.04438384390384e+01dB,1.49713628544336e+02°)
6.83054171513202e+00	(-3.04329584552056e+01dB,1.49694922290346e+02°)
6.83527792711992e+00	(-3.04220797883738e+01dB,1.49676207118524e+02°)
6.84001742313784e+00	(-3.04112024397071e+01dB,1.49657483029023e+02°)
6.84476020546288e+00	(-3.04003264103700e+01dB,1.49638750022002e+02°)
6.84950627637372e+00	(-3.03894517015273e+01dB,1.49620008097628e+02°)
6.85425563815063e+00	(-3.03785783143440e+01dB,1.49601257256076e+02°)
6.85900829307544e+00	(-3.03677062499853e+01dB,1.49582497497529e+02°)
6.86376424343160e+00	(-3.03568355096170e+01dB,1.49563728822177e+02°)
6.86852349150410e+00	(-3.03459660944049e+01dB,1.49544951230219e+02°)
6.87328603957955e+00	(-3.03350980055151e+01dB,1.49526164721860e+02°)
6.87805188994613e+00	(-3.03242312441142e+01dB,1.49507369297313e+02°)
6.88282104489360e+00	(-3.03133658113688e+01dB,1.49488564956799e+02°)
6.88759350671331e+00	(-3.03025017084460e+01dB,1.49469751700548e+02°)
6.89236927769822e+00	(-3.02916389365130e+01dB,1.49450929528796e+02°)
6.89714836014285e+00	(-3.02807774967374e+01dB,1.49432098441786e+02°)
6.90193075634334e+00	(-3.02699173902871e+01dB,1.49413258439772e+02°)
6.90671646859739e+00	(-3.02590586183301e+01dB,1.49394409523012e+02°)
6.91150549920431e+00	(-3.02482011820349e+01dB,1.49375551691775e+02°)
6.91629785046502e+00	(-3.02373450825700e+01dB,1.49356684946335e+02°)
6.92109352468200e+00	(-3.02264903211044e+01dB,1.49337809286976e+02°)
6.92589252415937e+00	(-3.02156368988072e+01dB,1.49318924713988e+02°)
6.93069485120280e+00	(-3.02047848168479e+01dB,1.49300031227670e+02°)
6.93550050811960e+00	(-3.01939340763962e+01dB,1.49281128828328e+02°)
6.94030949721865e+00	(-3.01830846786220e+01dB,1.49262217516277e+02°)
6.94512182081045e+00	(-3.01722366246956e+01dB,1.49243297291837e+02°)
6.94993748120710e+00	(-3.01613899157874e+01dB,1.49224368155340e+02°)
6.95475648072229e+00	(-3.01505445530681e+01dB,1.49205430107123e+02°)
6.95957882167132e+00	(-3.01397005377088e+01dB,1.49186483147531e+02°)
6.96440450637111e+00	(-3.01288578708805e+01dB,1.49167527276917e+02°)
6.96923353714017e+00	(-3.01180165537549e+01dB,1.49148562495642e+02°)
6.97406591629862e+00	(-3.01071765875036e+01dB,1.49129588804076e+02°)
6.97890164616819e+00	(-3.00963379732986e+01dB,1.49110606202595e+02°)
6.98374072907223e+00	(-3.00855007123122e+01dB,1.49091614691584e+02°)
6.98858316733568e+00	(-3.00746648057167e+01dB,1.49072614271434e+02°)
6.99342896328512e+00	(-3.00638302546848e+01dB,1.49053604942548e+02°)
6.99827811924871e+00	(-3.00529970603895e+01dB,1.49034586705332e+02°)
7.00313063755625e+00	(-3.00421652240040e+01dB,1.49015559560203e+02°)
7.00798652053914e+00	(-3.00313347467017e+01dB,1.48996523507586e+02°)
7.01284577053042e+00	(-3.00205056296561e+01dB,1.48977478547911e+02°)
7.01770838986472e+00	(-3.00096778740412e+01dB,1.48958424681619e+02°)
7.02257438087830e+00	(-2.99988514810310e+01dB,1.48939361909158e+02°)
7.02744374590904e+00	(-2.99880264517999e+01dB,1.48920290230984e+02°)
7.03231648729645e+00	(-2.99772027875225e+01dB,1.48901209647559e+02°)
7.03719260738164e+00	(-2.99663804893734e+01dB,1.48882120159356e+02°)
7.04207210850736e+00	(-2.99555595585278e+01dB,1.48863021766854e+02°)
7.04695499301799e+00	(-2.99447399961607e+01dB,1.48843914470541e+02°)
7.05184126325952e+00	(-2.99339218034477e+01dB,1.48824798270911e+02°)
7.05673092157957e+00	(-2.99231049815644e+01dB,1.48805673168469e+02°)
7.06162397032740e+00	(-2.99122895316867e+01dB,1.48786539163726e+02°)
7.06652041185389e+00	(-2.99014754549907e+01dB,1.48767396257201e+02°)
7.07142024851154e+00	(-2.98906627526525e+01dB,1.48748244449422e+02°)
7.07632348265449e+00	(-2.98798514258489e+01dB,1.48729083740924e+02°)
7.08123011663853e+00	(-2.98690414757564e+01dB,1.48709914132249e+02°)
7.08614015282106e+00	(-2.98582329035519e+01dB,1.48690735623951e+02°)
7.09105359356112e+00	(-2.98474257104127e+01dB,1.48671548216587e+02°)
7.09597044121938e+00	(-2.98366198975160e+01dB,1.48652351910726e+02°)
7.10089069815816e+00	(-2.98258154660393e+01dB,1.48633146706943e+02°)
7.10581436674142e+00	(-2.98150124171604e+01dB,1.48613932605821e+02°)
7.11074144933475e+00	(-2.98042107520572e+01dB,1.48594709607951e+02°)
7.11567194830537e+00	(-2.97934104719079e+01dB,1.48575477713934e+02°)
7.12060586602216e+00	(-2.97826115778906e+01dB,1.48556236924377e+02°)
7.12554320485564e+00	(-2.97718140711839e+01dB,1.48536987239896e+02°)
7.13048396717797e+00	(-2.97610179529665e+01dB,1.48517728661114e+02°)
7.13542815536294e+00	(-2.97502232244174e+01dB,1.48498461188663e+02°)
7.14037577178601e+00	(-2.97394298867155e+01dB,1.48479184823184e+02°)
7.14532681882428e+00	(-2.97286379410400e+01dB,1.48459899565324e+02°)
7.15028129885650e+00	(-2.97178473885705e+01dB,1.48440605415738e+02°)
7.15523921426305e+00	(-2.97070582304866e+01dB,1.48421302375093e+02°)
7.16020056742599e+00	(-2.96962704679679e+01dB,1.48401990444059e+02°)
7.16516536072900e+00	(-2.96854841021946e+01dB,1.48382669623317e+02°)
7.17013359655745e+00	(-2.96746991343467e+01dB,1.48363339913556e+02°)
7.17510527729833e+00	(-2.96639155656045e+01dB,1.48344001315473e+02°)
7.18008040534031e+00	(-2.96531333971485e+01dB,1.48324653829772e+02°)
7.18505898307369e+00	(-2.96423526301595e+01dB,1.48305297457166e+02°)
7.19004101289046e+00	(-2.96315732658181e+01dB,1.48285932198377e+02°)
7.19502649718424e+00	(-2.96207953053054e+01dB,1.48266558054133e+02°)
7.20001543835032e+00	(-2.96100187498026e+01dB,1.48247175025172e+02°)
7.20500783878566e+00	(-2.95992436004909e+01dB,1.48227783112240e+02°)
7.21000370088887e+00	(-2.95884698585518e+01dB,1.48208382316090e+02°)
7.21500302706023e+00	(-2.95776975251670e+01dB,1.48188972637485e+02°)
7.22000581970168e+00	(-2.95669266015182e+01dB,1.48169554077195e+02°)
7.22501208121682e+00	(-2.95561570887873e+01dB,1.48150126635997e+02°)
7.23002181401093e+00	(-2.95453889881565e+01dB,1.48130690314679e+02°)
7.23503502049095e+00	(-2.95346223008080e+01dB,1.48111245114035e+02°)
7.24005170306549e+00	(-2.95238570279242e+01dB,1.48091791034869e+02°)
7.24507186414483e+00	(-2.95130931706876e+01dB,1.48072328077991e+02°)
7.25009550614093e+00	(-2.95023307302809e+01dB,1.48052856244221e+02°)
7.25512263146740e+00	(-2.94915697078869e+01dB,1.48033375534386e+02°)
7.26015324253954e+00	(-2.94808101046885e+01dB,1.48013885949323e+02°)
7.26518734177433e+00	(-2.94700519218690e+01dB,1.47994387489875e+02°)
7.27022493159042e+00	(-2.94592951606114e+01dB,1.47974880156895e+02°)
7.27526601440813e+00	(-2.94485398220992e+01dB,1.47955363951244e+02°)
7.28031059264946e+00	(-2.94377859075159e+01dB,1.47935838873790e+02°)
7.28535866873809e+00	(-2.94270334180451e+01dB,1.47916304925411e+02°)
7.29041024509940e+00	(-2.94162823548706e+01dB,1.47896762106992e+02°)
7.29546532416042e+00	(-2.94055327191762e+01dB,1.47877210419427e+02°)
7.30052390834989e+00	(-2.93947845121460e+01dB,1.47857649863618e+02°)
7.30558600009821e+00	(-2.93840377349641e+01dB,1.47838080440475e+02°)
7.31065160183748e+00	(-2.93732923888148e+01dB,1.47818502150917e+02°)
7.31572071600149e+00	(-2.93625484748824e+01dB,1.47798914995871e+02°)
7.32079334502571e+00	(-2.93518059943514e+01dB,1.47779318976272e+02°)
7.32586949134730e+00	(-2.93410649484065e+01dB,1.47759714093063e+02°)
7.33094915740510e+00	(-2.93303253382323e+01dB,1.47740100347197e+02°)
7.33603234563966e+00	(-2.93195871650137e+01dB,1.47720477739634e+02°)
7.34111905849321e+00	(-2.93088504299357e+01dB,1.47700846271342e+02°)
7.34620929840969e+00	(-2.92981151341832e+01dB,1.47681205943298e+02°)
7.35130306783470e+00	(-2.92873812789415e+01dB,1.47661556756488e+02°)
7.35640036921557e+00	(-2.92766488653957e+01dB,1.47641898711905e+02°)
7.36150120500130e+00	(-2.92659178947313e+01dB,1.47622231810550e+02°)
7.36660557764262e+00	(-2.92551883681336e+01dB,1.47602556053435e+02°)
7.37171348959194e+00	(-2.92444602867883e+01dB,1.47582871441578e+02°)
