Freq.	V(n003)
4.25769293146070e+01	(-3.80975669905278e+01dB,1.60883120363891e+02°)
4.26064516235889e+01	(-3.80860302144940e+01dB,1.60870503735968e+02°)
4.26359944029698e+01	(-3.80744940821172e+01dB,1.60857879602132e+02°)
4.26655576669435e+01	(-3.80629585941475e+01dB,1.60845247959483e+02°)
4.26951414297137e+01	(-3.80514237513354e+01dB,1.60832608805122e+02°)
4.27247457054942e+01	(-3.80398895544323e+01dB,1.60819962136151e+02°)
4.27543705085083e+01	(-3.80283560041901e+01dB,1.60807307949677e+02°)
4.27840158529895e+01	(-3.80168231013615e+01dB,1.60794646242807e+02°)
4.28136817531808e+01	(-3.80052908467000e+01dB,1.60781977012650e+02°)
4.28433682233354e+01	(-3.79937592409595e+01dB,1.60769300256316e+02°)
4.28730752777162e+01	(-3.79822282848949e+01dB,1.60756615970919e+02°)
4.29028029305960e+01	(-3.79706979792616e+01dB,1.60743924153573e+02°)
4.29325511962577e+01	(-3.79591683248157e+01dB,1.60731224801396e+02°)
4.29623200889937e+01	(-3.79476393223142e+01dB,1.60718517911506e+02°)
4.29921096231068e+01	(-3.79361109725146e+01dB,1.60705803481025e+02°)
4.30219198129094e+01	(-3.79245832761750e+01dB,1.60693081507074e+02°)
4.30517506727238e+01	(-3.79130562340545e+01dB,1.60680351986780e+02°)
4.30816022168824e+01	(-3.79015298469127e+01dB,1.60667614917267e+02°)
4.31114744597275e+01	(-3.78900041155098e+01dB,1.60654870295666e+02°)
4.31413674156113e+01	(-3.78784790406070e+01dB,1.60642118119107e+02°)
4.31712810988958e+01	(-3.78669546229658e+01dB,1.60629358384723e+02°)
4.32012155239534e+01	(-3.78554308633488e+01dB,1.60616591089648e+02°)
4.32311707051659e+01	(-3.78439077625189e+01dB,1.60603816231020e+02°)
4.32611466569256e+01	(-3.78323853212401e+01dB,1.60591033805978e+02°)
4.32911433936343e+01	(-3.78208635402768e+01dB,1.60578243811661e+02°)
4.33211609297043e+01	(-3.78093424203942e+01dB,1.60565446245214e+02°)
4.33511992795574e+01	(-3.77978219623581e+01dB,1.60552641103781e+02°)
4.33812584576257e+01	(-3.77863021669352e+01dB,1.60539828384509e+02°)
4.34113384783512e+01	(-3.77747830348927e+01dB,1.60527008084548e+02°)
4.34414393561859e+01	(-3.77632645669986e+01dB,1.60514180201048e+02°)
4.34715611055919e+01	(-3.77517467640216e+01dB,1.60501344731164e+02°)
4.35017037410414e+01	(-3.77402296267309e+01dB,1.60488501672050e+02°)
4.35318672770163e+01	(-3.77287131558968e+01dB,1.60475651020863e+02°)
4.35620517280089e+01	(-3.77171973522899e+01dB,1.60462792774764e+02°)
4.35922571085214e+01	(-3.77056822166817e+01dB,1.60449926930914e+02°)
4.36224834330661e+01	(-3.76941677498444e+01dB,1.60437053486477e+02°)
4.36527307161652e+01	(-3.76826539525507e+01dB,1.60424172438620e+02°)
4.36829989723512e+01	(-3.76711408255743e+01dB,1.60411283784509e+02°)
4.37132882161665e+01	(-3.76596283696893e+01dB,1.60398387521315e+02°)
4.37435984621638e+01	(-3.76481165856708e+01dB,1.60385483646211e+02°)
4.37739297249056e+01	(-3.76366054742943e+01dB,1.60372572156371e+02°)
4.38042820189648e+01	(-3.76250950363362e+01dB,1.60359653048971e+02°)
4.38346553589241e+01	(-3.76135852725736e+01dB,1.60346726321192e+02°)
4.38650497593765e+01	(-3.76020761837841e+01dB,1.60333791970213e+02°)
4.38954652349251e+01	(-3.75905677707462e+01dB,1.60320849993218e+02°)
4.39259018001832e+01	(-3.75790600342390e+01dB,1.60307900387392e+02°)
4.39563594697740e+01	(-3.75675529750423e+01dB,1.60294943149923e+02°)
4.39868382583310e+01	(-3.75560465939367e+01dB,1.60281978278000e+02°)
4.40173381804979e+01	(-3.75445408917034e+01dB,1.60269005768817e+02°)
4.40478592509284e+01	(-3.75330358691243e+01dB,1.60256025619566e+02°)
4.40784014842866e+01	(-3.75215315269821e+01dB,1.60243037827445e+02°)
4.41089648952464e+01	(-3.75100278660600e+01dB,1.60230042389651e+02°)
4.41395494984921e+01	(-3.74985248871420e+01dB,1.60217039303387e+02°)
4.41701553087184e+01	(-3.74870225910130e+01dB,1.60204028565854e+02°)
4.42007823406297e+01	(-3.74755209784583e+01dB,1.60191010174260e+02°)
4.42314306089409e+01	(-3.74640200502639e+01dB,1.60177984125810e+02°)
4.42621001283772e+01	(-3.74525198072169e+01dB,1.60164950417716e+02°)
4.42927909136737e+01	(-3.74410202501045e+01dB,1.60151909047189e+02°)
4.43235029795759e+01	(-3.74295213797152e+01dB,1.60138860011444e+02°)
4.43542363408396e+01	(-3.74180231968377e+01dB,1.60125803307698e+02°)
4.43849910122307e+01	(-3.74065257022618e+01dB,1.60112738933170e+02°)
4.44157670085253e+01	(-3.73950288967776e+01dB,1.60099666885081e+02°)
4.44465643445100e+01	(-3.73835327811763e+01dB,1.60086587160655e+02°)
4.44773830349812e+01	(-3.73720373562495e+01dB,1.60073499757119e+02°)
4.45082230947461e+01	(-3.73605426227897e+01dB,1.60060404671699e+02°)
4.45390845386217e+01	(-3.73490485815900e+01dB,1.60047301901628e+02°)
4.45699673814356e+01	(-3.73375552334442e+01dB,1.60034191444138e+02°)
4.46008716380256e+01	(-3.73260625791468e+01dB,1.60021073296465e+02°)
4.46317973232395e+01	(-3.73145706194930e+01dB,1.60007947455846e+02°)
4.46627444519359e+01	(-3.73030793552788e+01dB,1.59994813919522e+02°)
4.46937130389833e+01	(-3.72915887873008e+01dB,1.59981672684735e+02°)
4.47247030992608e+01	(-3.72800989163562e+01dB,1.59968523748729e+02°)
4.47557146476574e+01	(-3.72686097432432e+01dB,1.59955367108753e+02°)
4.47867476990730e+01	(-3.72571212687604e+01dB,1.59942202762056e+02°)
4.48178022684173e+01	(-3.72456334937072e+01dB,1.59929030705889e+02°)
4.48488783706106e+01	(-3.72341464188838e+01dB,1.59915850937508e+02°)
4.48799760205836e+01	(-3.72226600450911e+01dB,1.59902663454169e+02°)
4.49110952332772e+01	(-3.72111743731305e+01dB,1.59889468253132e+02°)
4.49422360236427e+01	(-3.71996894038042e+01dB,1.59876265331658e+02°)
4.49733984066418e+01	(-3.71882051379153e+01dB,1.59863054687011e+02°)
4.50045823972467e+01	(-3.71767215762673e+01dB,1.59849836316458e+02°)
4.50357880104396e+01	(-3.71652387196645e+01dB,1.59836610217269e+02°)
4.50670152612135e+01	(-3.71537565689120e+01dB,1.59823376386714e+02°)
4.50982641645715e+01	(-3.71422751248156e+01dB,1.59810134822068e+02°)
4.51295347355274e+01	(-3.71307943881816e+01dB,1.59796885520608e+02°)
4.51608269891051e+01	(-3.71193143598173e+01dB,1.59783628479611e+02°)
4.51921409403392e+01	(-3.71078350405304e+01dB,1.59770363696360e+02°)
4.52234766042744e+01	(-3.70963564311295e+01dB,1.59757091168139e+02°)
4.52548339959661e+01	(-3.70848785324238e+01dB,1.59743810892234e+02°)
4.52862131304801e+01	(-3.70734013452234e+01dB,1.59730522865933e+02°)
4.53176140228925e+01	(-3.70619248703388e+01dB,1.59717227086530e+02°)
4.53490366882900e+01	(-3.70504491085814e+01dB,1.59703923551317e+02°)
4.53804811417698e+01	(-3.70389740607632e+01dB,1.59690612257591e+02°)
4.54119473984394e+01	(-3.70274997276971e+01dB,1.59677293202651e+02°)
4.54434354734168e+01	(-3.70160261101964e+01dB,1.59663966383800e+02°)
4.54749453818307e+01	(-3.70045532090753e+01dB,1.59650631798340e+02°)
4.55064771388200e+01	(-3.69930810251488e+01dB,1.59637289443580e+02°)
4.55380307595343e+01	(-3.69816095592323e+01dB,1.59623939316827e+02°)
4.55696062591336e+01	(-3.69701388121421e+01dB,1.59610581415395e+02°)
4.56012036527884e+01	(-3.69586687846952e+01dB,1.59597215736598e+02°)
4.56328229556798e+01	(-3.69471994777094e+01dB,1.59583842277753e+02°)
4.56644641829995e+01	(-3.69357308920028e+01dB,1.59570461036180e+02°)
4.56961273499494e+01	(-3.69242630283947e+01dB,1.59557072009200e+02°)
4.57278124717424e+01	(-3.69127958877049e+01dB,1.59543675194140e+02°)
4.57595195636015e+01	(-3.69013294707537e+01dB,1.59530270588326e+02°)
4.57912486407606e+01	(-3.68898637783624e+01dB,1.59516858189089e+02°)
4.58229997184641e+01	(-3.68783988113529e+01dB,1.59503437993762e+02°)
4.58547728119667e+01	(-3.68669345705477e+01dB,1.59490009999680e+02°)
4.58865679365340e+01	(-3.68554710567702e+01dB,1.59476574204182e+02°)
4.59183851074420e+01	(-3.68440082708444e+01dB,1.59463130604608e+02°)
4.59502243399775e+01	(-3.68325462135950e+01dB,1.59449679198302e+02°)
4.59820856494376e+01	(-3.68210848858473e+01dB,1.59436219982610e+02°)
4.60139690511302e+01	(-3.68096242884275e+01dB,1.59422752954881e+02°)
4.60458745603739e+01	(-3.67981644221624e+01dB,1.59409278112466e+02°)
4.60778021924976e+01	(-3.67867052878794e+01dB,1.59395795452721e+02°)
4.61097519628412e+01	(-3.67752468864069e+01dB,1.59382304973001e+02°)
4.61417238867549e+01	(-3.67637892185738e+01dB,1.59368806670668e+02°)
4.61737179795998e+01	(-3.67523322852095e+01dB,1.59355300543082e+02°)
4.62057342567476e+01	(-3.67408760871446e+01dB,1.59341786587610e+02°)
4.62377727335806e+01	(-3.67294206252100e+01dB,1.59328264801619e+02°)
4.62698334254917e+01	(-3.67179659002374e+01dB,1.59314735182480e+02°)
4.63019163478847e+01	(-3.67065119130592e+01dB,1.59301197727567e+02°)
4.63340215161737e+01	(-3.66950586645087e+01dB,1.59287652434256e+02°)
4.63661489457840e+01	(-3.66836061554196e+01dB,1.59274099299925e+02°)
4.63982986521512e+01	(-3.66721543866265e+01dB,1.59260538321957e+02°)
4.64304706507216e+01	(-3.66607033589646e+01dB,1.59246969497737e+02°)
4.64626649569526e+01	(-3.66492530732699e+01dB,1.59233392824651e+02°)
4.64948815863118e+01	(-3.66378035303790e+01dB,1.59219808300089e+02°)
4.65271205542779e+01	(-3.66263547311293e+01dB,1.59206215921445e+02°)
4.65593818763403e+01	(-3.66149066763588e+01dB,1.59192615686115e+02°)
4.65916655679988e+01	(-3.66034593669063e+01dB,1.59179007591498e+02°)
4.66239716447644e+01	(-3.65920128036112e+01dB,1.59165391634994e+02°)
4.66563001221586e+01	(-3.65805669873137e+01dB,1.59151767814008e+02°)
4.66886510157137e+01	(-3.65691219188548e+01dB,1.59138136125948e+02°)
4.67210243409728e+01	(-3.65576775990759e+01dB,1.59124496568222e+02°)
4.67534201134898e+01	(-3.65462340288192e+01dB,1.59110849138246e+02°)
4.67858383488293e+01	(-3.65347912089279e+01dB,1.59097193833433e+02°)
4.68182790625667e+01	(-3.65233491402456e+01dB,1.59083530651204e+02°)
4.68507422702883e+01	(-3.65119078236166e+01dB,1.59069859588979e+02°)
4.68832279875911e+01	(-3.65004672598860e+01dB,1.59056180644182e+02°)
4.69157362300830e+01	(-3.64890274498997e+01dB,1.59042493814243e+02°)
4.69482670133827e+01	(-3.64775883945040e+01dB,1.59028799096590e+02°)
4.69808203531196e+01	(-3.64661500945463e+01dB,1.59015096488656e+02°)
4.70133962649343e+01	(-3.64547125508743e+01dB,1.59001385987880e+02°)
4.70459947644777e+01	(-3.64432757643367e+01dB,1.58987667591698e+02°)
4.70786158674120e+01	(-3.64318397357827e+01dB,1.58973941297554e+02°)
4.71112595894101e+01	(-3.64204044660625e+01dB,1.58960207102892e+02°)
4.71439259461558e+01	(-3.64089699560266e+01dB,1.58946465005160e+02°)
4.71766149533437e+01	(-3.63975362065264e+01dB,1.58932715001810e+02°)
4.72093266266794e+01	(-3.63861032184142e+01dB,1.58918957090296e+02°)
4.72420609818792e+01	(-3.63746709925426e+01dB,1.58905191268074e+02°)
4.72748180346705e+01	(-3.63632395297653e+01dB,1.58891417532603e+02°)
4.73075978007915e+01	(-3.63518088309363e+01dB,1.58877635881349e+02°)
4.73404002959914e+01	(-3.63403788969106e+01dB,1.58863846311775e+02°)
4.73732255360302e+01	(-3.63289497285439e+01dB,1.58850048821352e+02°)
4.74060735366789e+01	(-3.63175213266924e+01dB,1.58836243407550e+02°)
4.74389443137194e+01	(-3.63060936922132e+01dB,1.58822430067847e+02°)
4.74718378829446e+01	(-3.62946668259640e+01dB,1.58808608799718e+02°)
4.75047542601583e+01	(-3.62832407288032e+01dB,1.58794779600646e+02°)
4.75376934611753e+01	(-3.62718154015899e+01dB,1.58780942468115e+02°)
4.75706555018213e+01	(-3.62603908451839e+01dB,1.58767097399612e+02°)
4.76036403979330e+01	(-3.62489670604458e+01dB,1.58753244392628e+02°)
4.76366481653581e+01	(-3.62375440482368e+01dB,1.58739383444655e+02°)
4.76696788199553e+01	(-3.62261218094189e+01dB,1.58725514553191e+02°)
4.77027323775944e+01	(-3.62147003448546e+01dB,1.58711637715735e+02°)
4.77358088541558e+01	(-3.62032796554073e+01dB,1.58697752929790e+02°)
4.77689082655314e+01	(-3.61918597419410e+01dB,1.58683860192862e+02°)
4.78020306276239e+01	(-3.61804406053204e+01dB,1.58669959502460e+02°)
4.78351759563470e+01	(-3.61690222464110e+01dB,1.58656050856096e+02°)
4.78683442676255e+01	(-3.61576046660789e+01dB,1.58642134251285e+02°)
4.79015355773952e+01	(-3.61461878651910e+01dB,1.58628209685547e+02°)
4.79347499016029e+01	(-3.61347718446147e+01dB,1.58614277156401e+02°)
4.79679872562066e+01	(-3.61233566052184e+01dB,1.58600336661374e+02°)
4.80012476571753e+01	(-3.61119421478709e+01dB,1.58586388197993e+02°)
4.80345311204890e+01	(-3.61005284734418e+01dB,1.58572431763790e+02°)
4.80678376621389e+01	(-3.60891155828016e+01dB,1.58558467356298e+02°)
4.81011672981272e+01	(-3.60777034768212e+01dB,1.58544494973055e+02°)
4.81345200444672e+01	(-3.60662921563723e+01dB,1.58530514611603e+02°)
4.81678959171834e+01	(-3.60548816223275e+01dB,1.58516526269484e+02°)
4.82012949323113e+01	(-3.60434718755598e+01dB,1.58502529944247e+02°)
4.82347171058975e+01	(-3.60320629169431e+01dB,1.58488525633442e+02°)
4.82681624539998e+01	(-3.60206547473519e+01dB,1.58474513334622e+02°)
4.83016309926873e+01	(-3.60092473676615e+01dB,1.58460493045344e+02°)
4.83351227380398e+01	(-3.59978407787476e+01dB,1.58446464763169e+02°)
4.83686377061487e+01	(-3.59864349814871e+01dB,1.58432428485659e+02°)
4.84021759131162e+01	(-3.59750299767572e+01dB,1.58418384210383e+02°)
4.84357373750560e+01	(-3.59636257654360e+01dB,1.58404331934909e+02°)
4.84693221080927e+01	(-3.59522223484021e+01dB,1.58390271656811e+02°)
4.85029301283622e+01	(-3.59408197265350e+01dB,1.58376203373666e+02°)
4.85365614520117e+01	(-3.59294179007148e+01dB,1.58362127083054e+02°)
4.85702160951993e+01	(-3.59180168718223e+01dB,1.58348042782558e+02°)
4.86038940740945e+01	(-3.59066166407391e+01dB,1.58333950469764e+02°)
4.86375954048781e+01	(-3.58952172083474e+01dB,1.58319850142262e+02°)
4.86713201037419e+01	(-3.58838185755301e+01dB,1.58305741797646e+02°)
4.87050681868891e+01	(-3.58724207431707e+01dB,1.58291625433513e+02°)
4.87388396705340e+01	(-3.58610237121536e+01dB,1.58277501047461e+02°)
4.87726345709023e+01	(-3.58496274833639e+01dB,1.58263368637096e+02°)
4.88064529042308e+01	(-3.58382320576872e+01dB,1.58249228200022e+02°)
4.88402946867677e+01	(-3.58268374360098e+01dB,1.58235079733851e+02°)
4.88741599347722e+01	(-3.58154436192190e+01dB,1.58220923236196e+02°)
4.89080486645151e+01	(-3.58040506082025e+01dB,1.58206758704674e+02°)
4.89419608922784e+01	(-3.57926584038488e+01dB,1.58192586136905e+02°)
4.89758966343552e+01	(-3.57812670070470e+01dB,1.58178405530512e+02°)
4.90098559070501e+01	(-3.57698764186871e+01dB,1.58164216883124e+02°)
4.90438387266790e+01	(-3.57584866396597e+01dB,1.58150020192370e+02°)
4.90778451095689e+01	(-3.57470976708560e+01dB,1.58135815455885e+02°)
4.91118750720583e+01	(-3.57357095131679e+01dB,1.58121602671306e+02°)
4.91459286304971e+01	(-3.57243221674882e+01dB,1.58107381836275e+02°)
4.91800058012464e+01	(-3.57129356347103e+01dB,1.58093152948434e+02°)
4.92141066006787e+01	(-3.57015499157281e+01dB,1.58078916005433e+02°)
4.92482310451777e+01	(-3.56901650114364e+01dB,1.58064671004923e+02°)
4.92823791511387e+01	(-3.56787809227307e+01dB,1.58050417944559e+02°)
4.93165509349682e+01	(-3.56673976505071e+01dB,1.58036156821999e+02°)
4.93507464130843e+01	(-3.56560151956625e+01dB,1.58021887634904e+02°)
4.93849656019161e+01	(-3.56446335590943e+01dB,1.58007610380941e+02°)
4.94192085179044e+01	(-3.56332527417009e+01dB,1.57993325057779e+02°)
4.94534751775014e+01	(-3.56218727443810e+01dB,1.57979031663089e+02°)
4.94877655971706e+01	(-3.56104935680344e+01dB,1.57964730194548e+02°)
4.95220797933868e+01	(-3.55991152135614e+01dB,1.57950420649835e+02°)
4.95564177826364e+01	(-3.55877376818629e+01dB,1.57936103026634e+02°)
4.95907795814173e+01	(-3.55763609738406e+01dB,1.57921777322632e+02°)
4.96251652062387e+01	(-3.55649850903970e+01dB,1.57907443535518e+02°)
4.96595746736212e+01	(-3.55536100324350e+01dB,1.57893101662986e+02°)
4.96940080000970e+01	(-3.55422358008585e+01dB,1.57878751702735e+02°)
4.97284652022096e+01	(-3.55308623965720e+01dB,1.57864393652464e+02°)
4.97629462965142e+01	(-3.55194898204805e+01dB,1.57850027509880e+02°)
4.97974512995773e+01	(-3.55081180734900e+01dB,1.57835653272689e+02°)
4.98319802279769e+01	(-3.54967471565069e+01dB,1.57821270938605e+02°)
4.98665330983025e+01	(-3.54853770704386e+01dB,1.57806880505342e+02°)
4.99011099271553e+01	(-3.54740078161929e+01dB,1.57792481970621e+02°)
4.99357107311476e+01	(-3.54626393946784e+01dB,1.57778075332163e+02°)
4.99703355269037e+01	(-3.54512718068044e+01dB,1.57763660587696e+02°)
5.00049843310590e+01	(-3.54399050534810e+01dB,1.57749237734949e+02°)
5.00396571602607e+01	(-3.54285391356188e+01dB,1.57734806771658e+02°)
5.00743540311674e+01	(-3.54171740541292e+01dB,1.57720367695558e+02°)
5.01090749604495e+01	(-3.54058098099243e+01dB,1.57705920504392e+02°)
5.01438199647886e+01	(-3.53944464039168e+01dB,1.57691465195905e+02°)
5.01785890608781e+01	(-3.53830838370201e+01dB,1.57677001767845e+02°)
5.02133822654229e+01	(-3.53717221101485e+01dB,1.57662530217966e+02°)
5.02481995951395e+01	(-3.53603612242166e+01dB,1.57648050544022e+02°)
5.02830410667560e+01	(-3.53490011801401e+01dB,1.57633562743775e+02°)
5.03179066970121e+01	(-3.53376419788350e+01dB,1.57619066814987e+02°)
5.03527965026591e+01	(-3.53262836212184e+01dB,1.57604562755427e+02°)
5.03877105004600e+01	(-3.53149261082078e+01dB,1.57590050562865e+02°)
5.04226487071891e+01	(-3.53035694407214e+01dB,1.57575530235077e+02°)
5.04576111396328e+01	(-3.52922136196783e+01dB,1.57561001769842e+02°)
5.04925978145888e+01	(-3.52808586459979e+01dB,1.57546465164941e+02°)
5.05276087488666e+01	(-3.52695045206007e+01dB,1.57531920418163e+02°)
5.05626439592872e+01	(-3.52581512444077e+01dB,1.57517367527295e+02°)
5.05977034626835e+01	(-3.52467988183406e+01dB,1.57502806490134e+02°)
5.06327872758999e+01	(-3.52354472433217e+01dB,1.57488237304476e+02°)
5.06678954157926e+01	(-3.52240965202741e+01dB,1.57473659968124e+02°)
5.07030278992292e+01	(-3.52127466501216e+01dB,1.57459074478883e+02°)
5.07381847430894e+01	(-3.52013976337886e+01dB,1.57444480834562e+02°)
5.07733659642644e+01	(-3.51900494722003e+01dB,1.57429879032975e+02°)
5.08085715796570e+01	(-3.51787021662824e+01dB,1.57415269071939e+02°)
5.08438016061820e+01	(-3.51673557169615e+01dB,1.57400650949275e+02°)
5.08790560607657e+01	(-3.51560101251646e+01dB,1.57386024662807e+02°)
5.09143349603462e+01	(-3.51446653918198e+01dB,1.57371390210366e+02°)
5.09496383218733e+01	(-3.51333215178555e+01dB,1.57356747589783e+02°)
5.09849661623087e+01	(-3.51219785042010e+01dB,1.57342096798896e+02°)
5.10203184986258e+01	(-3.51106363517861e+01dB,1.57327437835544e+02°)
5.10556953478096e+01	(-3.50992950615415e+01dB,1.57312770697573e+02°)
5.10910967268571e+01	(-3.50879546343985e+01dB,1.57298095382831e+02°)
5.11265226527770e+01	(-3.50766150712889e+01dB,1.57283411889170e+02°)
5.11619731425898e+01	(-3.50652763731456e+01dB,1.57268720214447e+02°)
5.11974482133277e+01	(-3.50539385409017e+01dB,1.57254020356522e+02°)
5.12329478820350e+01	(-3.50426015754912e+01dB,1.57239312313260e+02°)
5.12684721657674e+01	(-3.50312654778490e+01dB,1.57224596082529e+02°)
5.13040210815929e+01	(-3.50199302489102e+01dB,1.57209871662201e+02°)
5.13395946465908e+01	(-3.50085958896111e+01dB,1.57195139050153e+02°)
5.13751928778527e+01	(-3.49972624008882e+01dB,1.57180398244265e+02°)
5.14108157924819e+01	(-3.49859297836791e+01dB,1.57165649242421e+02°)
5.14464634075935e+01	(-3.49745980389217e+01dB,1.57150892042510e+02°)
5.14821357403144e+01	(-3.49632671675549e+01dB,1.57136126642425e+02°)
5.15178328077836e+01	(-3.49519371705181e+01dB,1.57121353040061e+02°)
5.15535546271519e+01	(-3.49406080487514e+01dB,1.57106571233320e+02°)
5.15893012155818e+01	(-3.49292798031957e+01dB,1.57091781220106e+02°)
5.16250725902480e+01	(-3.49179524347923e+01dB,1.57076982998328e+02°)
5.16608687683369e+01	(-3.49066259444835e+01dB,1.57062176565899e+02°)
5.16966897670469e+01	(-3.48953003332121e+01dB,1.57047361920736e+02°)
5.17325356035883e+01	(-3.48839756019215e+01dB,1.57032539060759e+02°)
5.17684062951833e+01	(-3.48726517515561e+01dB,1.57017707983894e+02°)
5.18043018590662e+01	(-3.48613287830605e+01dB,1.57002868688071e+02°)
5.18402223124830e+01	(-3.48500066973805e+01dB,1.56988021171222e+02°)
5.18761676726919e+01	(-3.48386854954621e+01dB,1.56973165431285e+02°)
5.19121379569629e+01	(-3.48273651782523e+01dB,1.56958301466202e+02°)
5.19481331825780e+01	(-3.48160457466986e+01dB,1.56943429273918e+02°)
5.19841533668313e+01	(-3.48047272017492e+01dB,1.56928548852384e+02°)
5.20201985270287e+01	(-3.47934095443532e+01dB,1.56913660199555e+02°)
5.20562686804883e+01	(-3.47820927754600e+01dB,1.56898763313387e+02°)
5.20923638445401e+01	(-3.47707768960199e+01dB,1.56883858191844e+02°)
5.21284840365261e+01	(-3.47594619069838e+01dB,1.56868944832893e+02°)
5.21646292738004e+01	(-3.47481478093033e+01dB,1.56854023234505e+02°)
5.22007995737290e+01	(-3.47368346039308e+01dB,1.56839093394654e+02°)
5.22369949536901e+01	(-3.47255222918191e+01dB,1.56824155311321e+02°)
5.22732154310739e+01	(-3.47142108739218e+01dB,1.56809208982488e+02°)
5.23094610232826e+01	(-3.47029003511933e+01dB,1.56794254406145e+02°)
5.23457317477305e+01	(-3.46915907245886e+01dB,1.56779291580282e+02°)
5.23820276218440e+01	(-3.46802819950631e+01dB,1.56764320502898e+02°)
5.24183486630615e+01	(-3.46689741635732e+01dB,1.56749341171991e+02°)
5.24546948888337e+01	(-3.46576672310760e+01dB,1.56734353585568e+02°)
5.24910663166231e+01	(-3.46463611985289e+01dB,1.56719357741637e+02°)
5.25274629639045e+01	(-3.46350560668904e+01dB,1.56704353638213e+02°)
5.25638848481649e+01	(-3.46237518371194e+01dB,1.56689341273313e+02°)
5.26003319869031e+01	(-3.46124485101755e+01dB,1.56674320644960e+02°)
5.26368043976304e+01	(-3.46011460870190e+01dB,1.56659291751179e+02°)
5.26733020978700e+01	(-3.45898445686109e+01dB,1.56644254590002e+02°)
5.27098251051574e+01	(-3.45785439559129e+01dB,1.56629209159465e+02°)
5.27463734370402e+01	(-3.45672442498873e+01dB,1.56614155457606e+02°)
5.27829471110780e+01	(-3.45559454514969e+01dB,1.56599093482470e+02°)
5.28195461448429e+01	(-3.45446475617055e+01dB,1.56584023232106e+02°)
5.28561705559189e+01	(-3.45333505814773e+01dB,1.56568944704565e+02°)
5.28928203619024e+01	(-3.45220545117774e+01dB,1.56553857897905e+02°)
5.29294955804019e+01	(-3.45107593535713e+01dB,1.56538762810188e+02°)
5.29661962290381e+01	(-3.44994651078253e+01dB,1.56523659439480e+02°)
5.30029223254439e+01	(-3.44881717755064e+01dB,1.56508547783850e+02°)
5.30396738872645e+01	(-3.44768793575822e+01dB,1.56493427841375e+02°)
5.30764509321573e+01	(-3.44655878550210e+01dB,1.56478299610132e+02°)
5.31132534777919e+01	(-3.44542972687917e+01dB,1.56463163088206e+02°)
5.31500815418503e+01	(-3.44430075998639e+01dB,1.56448018273684e+02°)
5.31869351420266e+01	(-3.44317188492080e+01dB,1.56432865164660e+02°)
5.32238142960272e+01	(-3.44204310177947e+01dB,1.56417703759231e+02°)
5.32607190215708e+01	(-3.44091441065957e+01dB,1.56402534055498e+02°)
5.32976493363883e+01	(-3.43978581165833e+01dB,1.56387356051567e+02°)
5.33346052582232e+01	(-3.43865730487303e+01dB,1.56372169745548e+02°)
5.33715868048310e+01	(-3.43752889040103e+01dB,1.56356975135558e+02°)
5.34085939939795e+01	(-3.43640056833975e+01dB,1.56341772219714e+02°)
5.34456268434490e+01	(-3.43527233878668e+01dB,1.56326560996143e+02°)
5.34826853710320e+01	(-3.43414420183937e+01dB,1.56311341462971e+02°)
5.35197695945334e+01	(-3.43301615759544e+01dB,1.56296113618333e+02°)
5.35568795317705e+01	(-3.43188820615258e+01dB,1.56280877460366e+02°)
5.35940152005727e+01	(-3.43076034760853e+01dB,1.56265632987213e+02°)
5.36311766187822e+01	(-3.42963258206112e+01dB,1.56250380197020e+02°)
5.36683638042531e+01	(-3.42850490960822e+01dB,1.56235119087939e+02°)
5.37055767748522e+01	(-3.42737733034777e+01dB,1.56219849658126e+02°)
5.37428155484585e+01	(-3.42624984437780e+01dB,1.56204571905742e+02°)
5.37800801429636e+01	(-3.42512245179638e+01dB,1.56189285828952e+02°)
5.38173705762713e+01	(-3.42399515270165e+01dB,1.56173991425925e+02°)
5.38546868662980e+01	(-3.42286794719181e+01dB,1.56158688694838e+02°)
5.38920290309723e+01	(-3.42174083536515e+01dB,1.56143377633868e+02°)
5.39293970882354e+01	(-3.42061381732000e+01dB,1.56128058241199e+02°)
5.39667910560409e+01	(-3.41948689315476e+01dB,1.56112730515021e+02°)
5.40042109523549e+01	(-3.41836006296790e+01dB,1.56097394453526e+02°)
5.40416567951558e+01	(-3.41723332685796e+01dB,1.56082050054912e+02°)
5.40791286024347e+01	(-3.41610668492353e+01dB,1.56066697317381e+02°)
5.41166263921949e+01	(-3.41498013726327e+01dB,1.56051336239142e+02°)
5.41541501824524e+01	(-3.41385368397592e+01dB,1.56035966818405e+02°)
5.41916999912356e+01	(-3.41272732516026e+01dB,1.56020589053387e+02°)
5.42292758365855e+01	(-3.41160106091516e+01dB,1.56005202942311e+02°)
5.42668777365554e+01	(-3.41047489133953e+01dB,1.55989808483401e+02°)
5.43045057092114e+01	(-3.40934881653237e+01dB,1.55974405674889e+02°)
5.43421597726318e+01	(-3.40822283659271e+01dB,1.55958994515010e+02°)
5.43798399449077e+01	(-3.40709695161969e+01dB,1.55943575002005e+02°)
5.44175462441426e+01	(-3.40597116171247e+01dB,1.55928147134119e+02°)
5.44552786884527e+01	(-3.40484546697031e+01dB,1.55912710909601e+02°)
5.44930372959666e+01	(-3.40371986749251e+01dB,1.55897266326707e+02°)
5.45308220848256e+01	(-3.40259436337845e+01dB,1.55881813383696e+02°)
